NDVI,NDWI,is_flood
0.9049697734079659,0.07783117075354165,True
0.9109768907157818,0.06526254450460281,True
0.7364540787630833,0.2334743961599489,True
0.501034934563369,0.4570611605165935,True
0.7769926529785935,0.19904276291610834,False
0.6683399982457915,0.3056863393957818,False
0.6532430694047399,0.3167538103029551,False
0.7629557219724455,0.2255786288977895,True
0.8150961881850063,0.16433406775992493,True
0.5491677241405397,0.3495921994287092,False
0.5513637582933362,0.350207892567249,False
0.5502644131060234,0.34510312020288086,False
0.5453501161584543,0.3472332284061986,False
0.5390399581070833,0.35120009554072423,False
0.5510562096878384,0.3350349241214561,False
0.5066217295654485,0.37579049496203454,False
0.49720165377032394,0.3760855900976742,False
0.4900178522354598,0.3866865287004274,True
0.610611568734413,0.30203695422924837,False
0.6087986587600752,0.2993787333578874,False
0.6097144711428171,0.3043074828992668,False
0.6194857964544487,0.3063928395374178,False
0.6442647089716614,0.2843821192281586,False
0.6677558278333561,0.26166839050432344,False
0.7926748984854841,0.1872894328361217,False
0.9136721733341472,0.07053270981401161,False
0.9084832605230968,0.06894065907099639,False
0.8892779170071535,0.09314071434636173,False
0.913298582897939,0.06353126666995804,True
0.9055442227098061,0.06563938583261356,True
0.5109971992400252,0.4586177636000891,True
0.8693460251800571,0.1017233352605604,True
0.5981657917556914,0.3607313833378409,True
0.6448518111476098,0.2923822847095018,False
0.6902245988757855,0.2479634943913803,False
0.7603609128735653,0.16206214681899023,False
0.6637834205334588,0.26741179532804266,False
0.7102596094225293,0.20303223787837005,False
0.6673458658949207,0.23810292347279044,False
0.6855448650525788,0.19449215857550267,False
0.6279014787264076,0.28815066510549636,False
0.6778376996440023,0.25017269684246657,True
0.6377392426487739,0.3021589878800386,True
0.6455029271674776,0.2918264371208244,True
0.5898786662116041,0.2906790290894898,False
0.5899020101030334,0.2853839134012794,False
0.5778063474090827,0.31423470602553194,False
0.6287350033407776,0.25541853056014774,False
0.615631166691763,0.28410916782994955,False
0.6525181082136837,0.24894842661673708,False
0.7038066436274142,0.20360366564158694,False
0.6813775946740834,0.21631843613766016,False
0.7371079281564518,0.17844068928106532,False
0.7178119204049572,0.2063555885555684,False
0.6963834404562247,0.23618795427534794,True
0.7270144835950968,0.1846432341136253,True
0.6489097245427424,0.3040132938446996,False
0.7707497160763385,0.20715154762846094,False
0.5459041312890432,0.3236715624952624,False
0.5389696508911117,0.32542688462763625,False
0.5296468633536108,0.3316024459238662,False
0.5260285822253967,0.33692359486825735,False
0.5300562080786749,0.3299836989385194,False
0.525270225382296,0.33680856677112536,False
0.504451353854223,0.36031166890542354,False
0.5149579015292056,0.3404737752071202,False
0.5161012011258765,0.33986594950423443,False
0.5904229381882632,0.29825041932769053,False
0.5871529417480413,0.2983828397615071,False
0.575337868661271,0.3081621285780313,False
0.570090298536629,0.30919718255637474,False
0.562268838437721,0.3156357725580928,False
0.5601612531653402,0.31347671395953147,False
0.5404304516588899,0.33095941565638265,False
0.540453982918664,0.32499631932188716,False
0.532392900750084,0.32788053007245516,False
0.8301239670851572,0.15315108256577584,False
0.7261023083625777,0.25359905346793254,False
0.8110936476465974,0.17372703454648453,False
0.8358839345245066,0.15712188341812852,True
0.8027923041516395,0.1697208302336889,True
0.6452592160592219,0.2595790338497303,False
0.6010024382793793,0.3080471667795143,False
0.6278751810281307,0.27469553797502905,False
0.6342228237701302,0.259019385140456,False
0.6060956830179053,0.29611726138808,False
0.5032838286327355,0.4114882770567853,False
0.5825293743416069,0.2962198916441955,False
0.5660438476755315,0.31445665168922027,False
0.5644079677220332,0.3090559665062933,False
0.5650597450419416,0.3174981890533296,False
0.5682231840023055,0.3111351794727819,False
0.5127880217930105,0.3497848411045403,False
0.5134815602104759,0.3521634144175709,False
0.5082379358427421,0.35100637098751386,False
0.5128894982842239,0.3474284115289402,False
0.5005319938392406,0.360076463518723,False
0.5092828339933879,0.3431666702541584,False
0.14871930319608295,0.7974218855352642,False
0.16322487549759246,0.7699273415797907,False
0.07391892818605594,0.8617785478632023,True
0.613182394685158,0.31384078175437363,False
0.5354530336224559,0.4180473095425321,False
0.5309900298658528,0.3205877708138204,False
0.5303131782527426,0.3187062382179074,False
0.5243331852682542,0.32657069043421927,False
0.5201681082015599,0.33092328291117395,False
0.5103523765922093,0.336396410380825,False
0.5137532553321118,0.32229140212598445,False
0.4185133139647368,0.436716513354066,False
0.42465438861742155,0.4175247328088465,False
0.41727636326066503,0.42577483301920316,True
0.9104388570028379,0.0846710220731515,False
0.9710528692409006,0.020357829537155647,False
0.9886267414702821,0.0012518504495951932,False
0.9424353745086513,0.025506182191157745,True
0.9375329809618111,0.025142733183389443,True
0.9089125765093837,0.0587501199452444,True
0.47694841421021805,0.47835431986527066,True
0.6511917166791354,0.25896758382255447,False
0.5299177208285287,0.38579714382914376,False
0.5727524059362965,0.3180110530399086,False
0.5781549847904297,0.29323481860058037,False
0.5671847225053872,0.30079217563192634,False
0.5840241989964684,0.3022811320285206,False
0.61095917007903,0.27759548359690495,False
0.5369951302085452,0.37751361806702677,False
0.48938185794318445,0.44070057392943096,False
0.652414328193996,0.23312064884951791,False
0.6010260687341595,0.28605651285108047,False
0.6084928956646867,0.2721465993208282,False
0.5990407578392656,0.26848841853802985,False
0.593314737135328,0.25205270457023315,False
0.6752637876264017,0.28890297759013994,False
0.7670580747302993,0.16360111447087936,False
0.6051550498403103,0.34925984447140496,False
0.7301362386095752,0.21684783057892792,False
0.6050629748313393,0.3490855233128693,True
0.6234522740973161,0.3303411147723171,True
0.5881853854145912,0.3646014102952998,True
0.7444233173777064,0.18856046568500812,True
0.6820807329638033,0.27763645614101307,True
0.6798519754806698,0.21554775893664446,False
0.6753988691813395,0.23107670674624214,False
0.7335692014231089,0.1822636884209071,False
0.7159005208112555,0.20689517088401738,False
0.6565080620079886,0.28268712883549096,True
0.7210316139554325,0.18731109038370852,True
0.7729793112061899,0.1632305936108378,False
0.7811667788341752,0.15399599211612228,False
0.7681455606035528,0.16649624239339414,False
0.762681326542311,0.16799366291317794,False
0.7680228674027069,0.16577257091045722,False
0.7609043251601718,0.16864648327615225,False
0.6869688644731036,0.2367955589828502,False
0.747788056070396,0.17883613842037008,False
0.7236729565338285,0.19338094958799168,False
0.713747371966085,0.2756075638233563,False
0.9308010347229474,0.060961443952012695,False
0.9228528254496119,0.06261877673132532,False
0.9231998316241924,0.05717539524029869,True
0.9140755663588469,0.060648735484304966,True
0.9125347813511714,0.06305674538242301,True
0.6351840674656538,0.335134769835739,True
0.7276067439113609,0.21226602169016653,False
0.6025791098359189,0.33980146305131775,False
0.6977154971277866,0.23527597262609745,False
0.7021550247329522,0.2199324620428274,False
0.4990332124058036,0.4110014352766179,False
0.4986008985259997,0.4137625405487855,False
0.48662777472955193,0.40554263935758944,False
0.5350925589703841,0.3798535834865532,False
0.5051788059420983,0.3957140906700744,False
0.5112588426010456,0.3972520638427376,False
0.12590447384246428,0.8701844387691848,False
0.08372393571308323,0.8973379205492424,False
0.0,0.9863813804847905,True
0.7941726108171889,0.19374868590620062,False
0.705371125219874,0.22600912790492356,False
0.7217014888531155,0.2105662577972144,False
0.7072643831491315,0.2238202349295845,False
0.7194428626514865,0.20577474638901277,False
0.7258329167694162,0.20106959997669824,False
0.7210132077709721,0.2071281884164209,False
0.7335810386938337,0.19266231679979945,False
0.7114556807624313,0.21295143887221282,False
0.5275700726197823,0.34237793773030756,False
0.53254357796431,0.33841756786005794,False
0.5250230975571643,0.3419018915746262,False
0.524152033143829,0.3513569359644219,False
0.5140178414783124,0.3512684273133145,False
0.5161797525490196,0.3418308415588183,False
0.3972009004393611,0.4735781013376099,False
0.39084586491399226,0.4646676669212387,False
0.36290257383927466,0.49629517814150576,True
0.48761328813656163,0.3193462850477131,False
0.4830208018320304,0.2807855519582909,False
0.4884027701682349,0.31419932466462736,False
0.5198058149743767,0.30680808986308766,False
0.5156234779766256,0.3574172702676745,False
0.5728307038610907,0.2832524792256605,False
0.557643926387871,0.3694507340958352,False
0.6768570578139577,0.2771769183404821,False
0.7281682317324075,0.24992551350597816,False
0.6570519151612888,0.3178145439448657,False
0.6346969318124932,0.3457437416206838,False
0.7059459933450732,0.26839644025940085,True
0.7567770193474569,0.2115242727848561,True
0.4869255250727832,0.4535116542136505,False
0.5563371534211906,0.35115057047527315,False
0.5612641252862024,0.3431697420899896,False
0.5391022084842282,0.3632686976348677,False
0.5223106982894173,0.37295879271459553,False
0.5179824344160644,0.37429075399072365,False
0.5002570583474063,0.395112596484927,False
0.5068578577665732,0.3706994243114458,False
0.9584052855331557,0.04551519261493539,False
1.0,0.0020690913779225495,False
0.9977089921397216,0.0,False
0.9724896097088722,0.016008507791877347,True
0.969487880651743,0.015262604173356398,True
0.9598261988868249,0.029788188742610078,True
0.47944089814949953,0.47743860339403826,True
0.41169726138239,0.5648612500374035,False
0.4964963993204745,0.4808549102544377,True
0.4863506789909187,0.4858039637466798,True
0.4646151023250493,0.5067228839879873,True
0.7895640990083431,0.18948117665190845,False
0.910677189537431,0.06541503131924475,False
0.9051284854176839,0.0657068778227464,False
0.9185986822891308,0.053413214030006845,True
0.9165702987182661,0.053343467886961926,True
0.9119122334930527,0.06409529108782633,True
0.7715490955652845,0.21172599737095052,True
0.6981789582394976,0.23194541749939573,False
0.7562031431723185,0.18843427732100732,True
0.6712210620888657,0.282984058232814,True
0.7642699455862488,0.20066257067929605,True
0.5088597452491489,0.47861965797251677,False
0.6203084537048199,0.3894052139087246,False
0.6223814309417484,0.3685639680198464,True
0.39611009428882105,0.5629353857675525,True
0.6044203234519897,0.3932957602875451,True
0.6407965870393083,0.27988353720083803,False
0.7061538619911343,0.2350913309831506,True
0.6404680531791922,0.31605526599512657,True
0.6946022287971612,0.26316519223703333,True
0.802169050906811,0.1866501815896967,False
0.7154402559830735,0.27573958646548247,False
0.7498197020547938,0.24046063482161495,False
0.842595600895462,0.16055836163216053,True
0.8532980807507748,0.1417351682373766,True
0.5927181122387967,0.2845861642657802,False
0.5927746313489239,0.2810409342235086,False
0.5858849650504031,0.2885793740500237,False
0.5868209250410452,0.2852787416982532,False
0.586529953023229,0.28819809071480385,False
0.5868287724681924,0.28367831523020187,False
0.5727116257671329,0.3063383199762987,False
0.5823471420937822,0.28883880053076016,False
0.5809516006183332,0.28631779569303867,False
0.7935208334972806,0.20632566578063727,False
0.7238071343120442,0.274202718269737,False
0.9071189544528937,0.10843951756354181,True
0.9203748901112212,0.10150198628440768,True
0.9012496079868468,0.10756583441425857,True
0.8596988479293605,0.13943177755382596,True
0.5023601688228465,0.31127243970549806,False
0.5048387985262797,0.3143388611497939,False
0.500094102995762,0.3066706970331414,False
0.5395463045264202,0.2956195355852734,False
0.48811390328888093,0.39904967344175163,False
0.5447290341820921,0.3058002183169195,False
0.5400832911809665,0.29706195035409433,False
0.5489721666968991,0.30961329476404037,False
0.5405136983123204,0.3007357997095855,False
0.4808285921978014,0.3601722429179488,False
0.48098906767429395,0.35978132418400666,False
0.46921824658189987,0.3668581046543086,False
0.47336590941419465,0.3662615497159834,False
0.4621544930477196,0.37825388630326745,False
0.4589046662587327,0.3682978674785271,False
0.3809648313033516,0.47220717857536393,False
0.2700716631014879,0.6092055649112723,False
0.2742843096844283,0.5920509087617465,True
0.6622039935600839,0.2538353859310892,False
0.7025697921183484,0.25648070067205136,False
0.5278204297934449,0.35785185768940403,False
0.5137605516758919,0.3760779657569422,False
0.5312915165543128,0.35516053170958894,False
0.5289826205279392,0.35370023841423964,False
0.6237335911345412,0.31928487043062764,False
0.6602858046192999,0.2991642131390861,False
0.5253124824548834,0.32751792084714426,False
0.5251128800593283,0.3252237456710872,False
0.5121400910350045,0.3360997019788855,False
0.5150631694739846,0.33401434534073443,False
0.5008175431967249,0.3428847243438393,False
0.49653178989430813,0.34094767770758133,False
0.4199618035300946,0.422847583417691,False
0.3236233243125395,0.5331104123433524,False
0.34052549204745924,0.5073856657178746,True
0.5027532786319165,0.3771168208558824,False
0.4397265903477925,0.46023905203234655,False
0.4986245289807799,0.3638939598735146,False
0.4964256291944746,0.3710297240116832,False
0.49602014205297995,0.37086585593478905,False
0.49522543575098676,0.3773293742157703,False
0.51543208672324,0.3547510935625061,False
0.8751295349008481,0.12579088170395572,False
0.8114393753077663,0.17246647687877786,False
0.8140013839246381,0.1443608143892039,False
0.5389595881088289,0.317384752122959,True
0.6951116502616863,0.23382562412300745,False
0.5319350166020477,0.3978817459890554,False
0.644678131713642,0.2573565495760933,False
0.6424867817694657,0.2641506327517722,False
0.6424174775252222,0.2683456997193403,False
0.6680718851660415,0.2566254526482694,False
0.6915481688634945,0.2306958433022509,False
0.616994855548595,0.3470054705639232,False
0.6167339726826212,0.3329332359244615,False
0.6454058483215334,0.2610961008591107,False
0.5112488459487669,0.3487121516123801,True
0.6871683346086505,0.24150550099498755,False
0.5530030549637104,0.37565120157178994,False
0.6460240756860541,0.2575668266835307,False
0.6318304165703098,0.2705397197875775,False
0.6056157334918514,0.29840416581601864,False
0.6266285863651351,0.28702827375157836,False
0.6652642917574659,0.24693469458239103,False
0.8560153185304846,0.15184495564998343,False
0.732342511891332,0.265881225500728,False
0.8232275775695579,0.18541008809450576,False
0.8025634502509601,0.19801486918819158,True
0.8751612332161223,0.11749484760313048,True
0.7116003732112909,0.21394286836184562,False
0.7206567009191431,0.20485701885979027,False
0.7068734005218583,0.2188418056259856,False
0.7059431056682297,0.21846728474950194,False
0.6943560047487515,0.22959351832915825,False
0.707177620583819,0.21883809290354211,False
0.6810390090533518,0.24427815327594496,False
0.7120777216238523,0.20548712089733678,False
0.6867795783581803,0.22758365371402411,False
0.8784691882786684,0.13337729962823716,False
0.9263847407925377,0.09511994900133733,False
0.9604373282975776,0.06539001464182814,True
0.9702248334168666,0.06005686564811072,True
0.9358968805749661,0.08419756156345748,True
0.9485204370479063,0.06792443389933048,True
0.616711378264571,0.3510169345668471,False
0.8317675622057945,0.17726822037323733,False
0.8828278609322167,0.13654637342818693,False
0.9443435778188239,0.08272657209154494,True
0.9577249400514981,0.07305691908479445,True
0.9158136392119358,0.10056638022865685,True
0.9129311205087726,0.0963596005057612,True
0.6589626754982847,0.23693113965065138,False
0.6409477161418954,0.2400393513219745,False
0.7021692647271573,0.19895843107774983,False
0.6950667920756064,0.219084370158958,False
0.6833182237295748,0.2404205020599643,True
0.7081389524526813,0.19671254339299604,True
0.6944319881234039,0.26404124003692037,False
0.8021629669464385,0.14423374204366896,False
0.7948923697812599,0.14799760281887567,False
0.7728444059979297,0.16167938281470062,False
0.7369712153947475,0.18637429095288655,False
0.7339512564998355,0.1821974782039988,False
0.6257399975007267,0.2979299318224822,False
0.7091634384754107,0.18766088187677413,False
0.9064653695795413,0.08393267649674757,False
0.9329837657232627,0.052979002300429345,False
0.9255105021390081,0.06026972840153552,False
0.9222596833999605,0.06117832882141791,True
0.9218694282027318,0.0563654471596281,True
0.4646637960513642,0.49783575353481013,True
0.5860712091851401,0.3828964026238871,True
0.6197390082399529,0.33556641801886744,False
0.6889470553708948,0.2861262810936638,False
0.5846599948987314,0.3354408484419406,False
0.692677162335956,0.25962557547750365,False
0.5545090335459214,0.39266817759737094,False
0.5949472665019544,0.28555337266137715,False
0.5905191132574853,0.2940825568918361,False
0.5669289316497251,0.33011751164325226,False
0.526982132797116,0.38165549144577704,False
0.6142119286315297,0.2858545009709874,False
0.6493708049743078,0.25686598402371336,False
0.5186518684470539,0.41220497613537155,False
0.6867438020259897,0.24953550085310852,False
0.7147430914370528,0.21759243032468598,False
0.5691485411489652,0.3631894928894073,False
0.6643685608526203,0.23903291624579942,False
0.6396035797229273,0.2569220726520556,False
0.6329080711162945,0.2562561693623757,False
0.6486671376445555,0.256961630825709,False
0.6598573262797308,0.24581846899967372,False
0.8088890496582766,0.13139638540834667,False
0.6544698691531902,0.3050363035746401,False
0.7813098841629376,0.17628815004631843,False
0.8068583294939355,0.15994677900775459,True
0.7883183419920654,0.1550107587182568,True
0.578497560254739,0.3228185424143401,False
0.5837709872109642,0.3161155756352943,False
0.5818353619924459,0.31258705284401833,False
0.5817236243289375,0.3131151434125232,False
0.5671291953453206,0.3259888316888993,False
0.5806719147878747,0.31183200001661887,False
0.5347936403304145,0.34613119072710447,False
0.5184841958217873,0.35005657702813986,False
0.5127500080623497,0.35787963680911483,True
0.809290238349508,0.16012193994874763,False
0.6297356605187145,0.3285280907453012,False
0.7819595894093857,0.16182510717060627,False
0.776010401985117,0.17416761094310795,False
0.7364921255587462,0.20892956598672432,False
0.795525101660002,0.16449088608408424,False
0.7918464658814258,0.16634326938890842,False
0.643052942777465,0.24377381971117051,False
0.6331735830825518,0.2418144967402518,False
0.6955698209730735,0.2005723161646587,False
0.6867173500243701,0.221276754861357,False
0.6966698715470963,0.22286451829393158,True
0.7076794150545439,0.19528093529843016,True
0.6375886646295539,0.28920034897823005,False
0.6832929620680281,0.23676400084208085,False
0.6701093726341302,0.242579649056679,False
0.669922863979377,0.2418655687733877,False
0.6506196921441104,0.2580065411981583,False
0.655231003456461,0.2543223050596407,False
0.5646355651526357,0.3128620594992943,False
0.5226619698492591,0.33320017624823833,False
0.5141073704821276,0.3416496253443163,True
0.614893332193252,0.33656427847416126,False
0.7673633749156594,0.2012128270847699,False
0.6272194579513141,0.3045881470363613,False
0.6578232996151874,0.298787040318,False
0.7657202206617157,0.19883109353775463,False
0.7651048148440345,0.21793466377563456,False
0.6574424348785336,0.2842045715370234,False
0.6845102390958953,0.2575289038757154,True
0.5251768828815806,0.4298193579315045,True
0.576454451736306,0.3857461601941613,True
0.7240158846914927,0.24561325268651932,False
0.5758018367696798,0.3897123532927672,False
0.6570650750320945,0.3200803654132148,False
0.7441078331717227,0.24841520895533403,True
0.7830035617399748,0.19586436311097322,True
0.6311652148595794,0.3429656307537529,False
0.6849658086937899,0.29863592367473596,False
0.6402099698167232,0.34197013494906303,True
0.38192054074416143,0.5776398736964974,True
0.7105572164840851,0.2791635784403445,True
0.7120203428236722,0.2638207529427635,False
0.9024413147464818,0.07507566771434684,False
0.9020667544035474,0.06873606154491593,False
0.8843338174710931,0.07773959026660307,True
0.8761925526726033,0.0794913764728403,True
0.7883366820465217,0.17206576804934492,True
0.4572983629495454,0.4945646627409342,True
0.31127146571665193,0.760713579949743,False
0.30864774127350125,0.7719757256902757,True
0.3033590658405089,0.7028535631107787,True
0.31665349467202686,0.8067662333374452,True
0.5818015916037115,0.36573611109208093,False
0.6338200259154669,0.31967543557195616,True
0.5940831236957096,0.362354461832705,True
0.5766780372799962,0.37596824154901504,True
0.580027742418432,0.35677846101201655,False
0.6358453675061452,0.3233066328184244,False
0.48461516316465314,0.4396328015845546,False
0.43596815218682994,0.505819692430117,False
0.6257756856595786,0.25358243461509034,False
0.6049866828500012,0.2664211172227139,False
0.5979783131942121,0.26983465611593455,False
0.5820430542918296,0.27733066482881014,False
0.5615603436176732,0.28310741785590543,False
0.547063302086686,0.3587783808348914,False
0.4440598580581184,0.49743712206198243,False
0.634795840255216,0.24883974108711257,False
0.6122150229425926,0.26848939091771734,False
0.603502064259098,0.2707553007842198,False
0.5869894683780318,0.27778549542767184,False
0.5742412127607894,0.2712859769987121,False
0.6726273166249707,0.23960319483302184,False
0.6754722734858339,0.2359217874354136,False
0.6644604815582487,0.24688693748000823,False
0.6638769063158496,0.24382981994135933,False
0.655686749401033,0.2520685941383096,False
0.6637167614893773,0.2434057077008096,False
0.634607920827043,0.2716254038082897,False
0.6487110259239095,0.2554698235886671,False
0.636382497442367,0.25900563922759995,False
0.5591600008173668,0.3314517491718309,False
0.47982805625820524,0.4231932422970844,False
0.5383802672300237,0.33271944499042583,False
0.5272669216595536,0.3428750005469636,False
0.5219396318150303,0.3480325687084592,False
0.5272485595617626,0.35060254612317304,False
0.5528153559688842,0.3235541476479881,False
0.6464942159281742,0.26055919257480264,False
0.6574298040477602,0.24823929663003702,False
0.6423205309392861,0.25975284671888377,False
0.6508706775528116,0.2555225530871796,False
0.6561525471062205,0.2480605113647539,False
0.6509061011916473,0.25568319463147404,False
0.6265070614610273,0.28238204470851525,False
0.6525945765416993,0.2482343905325224,False
0.6401474328762273,0.25675073493119777,False
0.6398816563899539,0.25430794035971066,False
0.6339466648732209,0.2655480307609663,False
0.655294223740332,0.23805085696042866,False
0.6317186568634667,0.2547784174317269,False
0.6267741605473819,0.2554673926394482,False
0.6127221078136413,0.26064160175332435,False
0.6000920044703001,0.2589660589544081,False
0.6001779514322293,0.28812914015513963,False
0.5944640104756981,0.2920474325043635,False
0.6115985810881811,0.2871320752832266,False
0.7025107600680671,0.21939349850145246,False
0.6687958984937062,0.25395372895897433,False
0.728427814041635,0.20304688987229869,False
0.8162287747210213,0.13719755842532302,False
0.7801037169757506,0.18886177079092523,False
0.8077798290570256,0.15545756718469605,False
0.7904240976676675,0.18213166577878087,True
0.7815730374923837,0.168934528659057,True
0.5888692578297979,0.29550437489091114,False
0.58867020651761,0.29174351965292056,False
0.5702726410011272,0.2992141138966892,False
0.5595063897785763,0.3134127799950736,False
0.5645806772492749,0.30556399635145465,False
0.5550829978943986,0.3110749361312292,False
0.5232885516376247,0.3484767031307576,False
0.5504042560212525,0.3073223019215063,False
0.5403238611140301,0.31983015443997187,False
0.6766831359033084,0.2227387498211595,False
0.6508422636944051,0.2363110929030559,False
0.7184686795185039,0.19207093315344897,False
0.70219690706885,0.21722535699262768,False
0.7090274972304204,0.22269161150585065,True
0.7328106461899959,0.18404725376329722,True
0.49195849231261846,0.46972454958599397,False
0.9298758318796305,0.05878176648416719,False
0.9233101364709464,0.058317101590738024,False
0.9251696240114695,0.05351774484642083,True
0.9173210506109013,0.05704328420001903,True
0.9039696673133961,0.07263013280010389,True
0.43522436047712093,0.5190290671692044,True
0.7610623758698493,0.2042943867128382,False
0.8196494153104671,0.1453476471748591,True
0.7190980608103743,0.2566359499289876,True
0.7691956168945143,0.22040875129343074,True
0.9022463634945449,0.10118918941854657,False
0.9169545140417916,0.07752787668917269,False
0.9058839545839412,0.08283366645440796,False
0.906460387785903,0.08042481677383248,True
0.8915867358818559,0.09035343217101399,True
0.6080673050019612,0.3568142401646115,True
0.5588205114199133,0.405050482638448,True
0.592504027372355,0.274718455196302,False
0.5917331499151541,0.27121592146213025,False
0.5907565861020257,0.2875653588321932,False
0.6285426311589987,0.24875885677673726,False
0.6247454463264971,0.26237354257411977,False
0.6615009214003681,0.23011586301769107,False
0.7098766064824114,0.27587041573253757,False
0.9592395375775702,0.03451572198727709,False
0.9552578059471022,0.032876289834031125,False
0.938759736623592,0.05133519443858928,False
0.9387497730363153,0.04502546684501288,True
0.9379920113632509,0.04285599936388687,True
0.4943186942004669,0.4772942934085873,True
0.9151907386604623,0.06370019554113526,True
0.7484491356775406,0.23816504527510327,True
0.6222434837533019,0.30033018478263807,False
0.6286658974865462,0.2969828340067873,False
0.611486270297971,0.31080247092286395,False
0.6251245696397107,0.29920845641487054,False
0.6287222622933308,0.29572548077214195,False
0.6299560056922062,0.29452894546704655,False
0.637774071117573,0.30281980827589705,False
0.6290857127955849,0.2940438606001784,False
0.6413021729635987,0.28439999775468694,False
0.6709092370764392,0.2819033908073081,False
0.7620373966495498,0.17090748704514014,False
0.7580039072692459,0.17437247366364866,False
0.7461989520730952,0.18199000773793236,False
0.7332679351679957,0.18671913214936087,False
0.7243284371339636,0.19398603494812156,False
0.7028258695373613,0.20953241929348043,False
0.7070585204465265,0.19503876855714808,False
0.8735779486591778,0.10811341677559161,False
0.919877151614078,0.05705610193226429,False
0.9000661454343835,0.07373851304670556,False
0.914572687642619,0.06426240779685857,True
0.9122453082801136,0.0599231634410696,True
0.40646322035440957,0.5514095980593423,True
0.5869968088084813,0.38191659749142837,True
0.6197017990910079,0.2907776814287016,False
0.6750459113063945,0.2799741674076274,False
0.7189308841601381,0.2523950927179502,False
0.6618504405151024,0.3098885445142382,False
0.6166443444837999,0.3564900399369597,False
0.6681772302624918,0.3086670367308029,True
0.7521057281214337,0.21064731890389649,True
0.419658817894876,0.4452781618063668,False
0.4195342344780812,0.44169135148268235,False
0.41271745997652337,0.4497838709348065,False
0.4222265522679318,0.43861442170789916,False
0.4076515407067538,0.459918553477369,False
0.4114740863958083,0.4491862552186403,False
0.40874756837219695,0.4599431613133261,False
0.41010661986249497,0.4600859353808615,False
0.4080753293268691,0.4656985772361407,True
0.5237090833550405,0.4498344457283294,False
0.6948802834208532,0.22795998675265272,False
0.5935825416083923,0.3607963559806014,False
0.6682750365384805,0.274667935651625,False
0.48129769640319126,0.47076066434217834,True
0.5696250298714739,0.38192950362182704,True
0.550729571554505,0.40370596882453486,True
0.7046302266978421,0.22420268954033712,True
0.4831815638718738,0.481486089644479,True
0.32390419221682043,0.7268811867381377,False
0.39002400948992005,0.6682448462661084,True
0.31752281766192225,0.6970191855374256,True
0.3592984865520339,0.7196391238204869,True
0.6138325407982999,0.2895962843073786,False
0.5092366752505617,0.40296434146668536,False
0.5828109779421828,0.2967047113166035,False
0.5644083204153881,0.30726495361947787,False
0.5607651523623169,0.30465389316296415,False
0.5731020793543736,0.309406266288741,False
0.5921755816855775,0.29144924220019996,False
0.6876078566588958,0.2777066000757484,False
0.44991861821268364,0.42354234870446095,False
0.47792501108834845,0.4025789144680241,False
0.4852804089620528,0.39336356167121483,False
0.46658636059408287,0.4190075455337783,False
0.4671743665467531,0.41262733146262215,False
0.4771674257619615,0.39984042807336184,False
0.47176710634963326,0.40690594882887254,False
0.4955447444755381,0.37012980871037393,False
0.4952042851713584,0.36648166111798824,False
